,Unnamed: 0.1,Unnamed: 0,Trip,total_distance,timestamp,longitude_min,latitude_min,longitude_max,latitude_max,start_lat,end_lat,start_long,end_long,start_altitude,end_altitude,slope,delta_altitude
33,33,33,738,8346.759384699853,550200,-83.6956636111,42.2531925,-83.6757694444,42.3127463889,42.2565627778,42.3127463889,-83.6956636111,-83.6800525,242.340515137,281.019622803,0.04634076674732434,38.67910766599999
34,34,34,739,7973.131092041546,577000,-83.7508733333,42.2835202778,-83.6929725,42.3049861111,42.3049861111,42.2835202778,-83.6929725,-83.7508619444,276.66784668,241.464660645,-0.044152703327171985,-35.203186035000016
35,35,35,755,3363.000215145405,287800,-83.7489761111,42.26081,-83.7299316667,42.2804447222,42.26081,42.2804341667,-83.7299316667,-83.7489761111,254.791702271,254.836349487,0.00013276007477751444,0.04464721600001553
36,36,36,757,7382.274064026738,332000,-83.7715994444,42.2533244444,-83.7284883333,42.2680705556,42.2680705556,42.2536838889,-83.7715994444,-83.7284883333,285.161987305,252.23991394,-0.04459655719043025,-32.92207336500002
37,37,37,772,10226.471244250037,2841600,-83.746745,42.2531802778,-83.7283475,42.3143677778,42.2878094444,42.2531802778,-83.7332727778,-83.7283475,233.340560913,251.884872437,0.018133666609602993,18.544311524000022
38,38,38,775,3480.4352079896894,180600,-83.7584102778,42.2669583333,-83.7535958333,42.2741277778,42.2741277778,42.2669583333,-83.7535958333,-83.7583672222,257.191955566,280.075073242,0.06574928397773223,22.883117675999983
39,39,39,778,5799.478380205807,344400,-83.7474002778,42.2568433333,-83.7269861111,42.2760586111,42.2568433333,42.2760586111,-83.7269861111,-83.7474002778,255.034957886,257.773986816,0.004722888949509777,2.7390289299999893
40,40,40,780,1829.3861360565768,149000,-83.7471875,42.2694458333,-83.7392561111,42.2761286111,42.2694458333,42.2761286111,-83.7392561111,-83.7471875,254.215698242,258.426361084,0.02301686840486948,4.210662842000005
41,41,41,787,1543.4451779180113,231500,-83.7499727778,42.2697855556,-83.7393652778,42.2777947222,42.2777947222,42.2697855556,-83.7499727778,-83.7393652778,251.200057983,254.182189941,0.019321305136072997,2.9821319579999965
42,42,42,792,5561.088843769329,462000,-83.7197983333,42.2438708333,-83.6907044444,42.2568875,42.2438727778,42.2557841667,-83.7197983333,-83.6907138889,248.859375,251.362472534,0.004501092965573147,2.5030975340000055
43,43,43,795,8579.405724356026,350600,-83.7673036111,42.2428691667,-83.7346627778,42.2479819444,42.2439383333,42.2428691667,-83.7346627778,-83.7673036111,256.917358398,280.22958374,0.027172408151038784,23.312225342000033
44,44,44,799,15127.50927702449,605800,-83.7505402778,42.2831177778,-83.6832919444,42.3075025,42.3075025,42.2831177778,-83.6832919444,-83.7505402778,271.581481934,245.501617432,-0.017240051076210176,-26.07986450200002
45,45,45,803,2971.3301679033143,338500,-83.7490755556,42.2435130556,-83.7275486111,42.2460663889,42.2435130556,42.2460663889,-83.7490755556,-83.7279394444,269.147766113,251.493499756,-0.05941641279091641,-17.654266356999983
46,46,46,808,5064.833122552987,366800,-83.7651255556,42.2437922222,-83.7301594444,42.2476283333,42.2443272222,42.2444777778,-83.7301594444,-83.7651255556,256.90222168,276.251800537,0.03820406239792855,19.349578856999983
47,47,47,816,14944.53929526741,1726800,-83.7443536111,42.2462961111,-83.6834508333,42.3175272222,42.2494541667,42.3075708333,-83.7220233333,-83.6834508333,259.960510254,270.428649902,0.0070046603707784195,10.468139648000033
48,48,48,825,7161.101812517686,329800,-83.7469127778,42.2550816667,-83.7255125,42.2759147222,42.2550816667,42.2759147222,-83.7255125,-83.7469127778,256.087219238,258.595062256,0.0035020353535546206,2.507843018000017
49,49,49,834,8842.976149449121,129800,-83.8022111111,42.2731311111,-83.7991311111,42.2849502778,42.2849502778,42.2731311111,-83.8022111111,-83.7991311111,282.914520264,295.922729492,0.014710232259413484,13.008209227999998
50,50,50,845,8329.749086362246,60900,-83.801495,42.2850136111,-83.7991055556,42.2911833333,42.2911833333,42.2850763889,-83.7994983333,-83.801495,293.71862793,283.789123535,-0.01192054087935534,-9.929504395000038
51,51,51,869,5495.909287544244,576900,-83.7444611111,42.2570227778,-83.72691,42.3003169444,42.2570227778,42.3003169444,-83.72691,-83.7358175,255.515701294,256.771240234,0.0022844972634616747,1.255538940000008
52,52,52,876,3633.1850225358617,966200,-83.7467469444,42.2531033333,-83.7285488889,42.2963477778,42.2963477778,42.2533230556,-83.7382927778,-83.7285488889,255.257781982,252.032577515,-0.008877075397385064,-3.2252044669999975
53,53,53,883,4262.830007591129,70200,-83.7348913889,42.2440711111,-83.7274783333,42.2457,42.2441569444,42.2457,-83.7348913889,-83.7279094444,256.835968018,251.369262695,-0.012824132814329387,-5.4667053230000135
54,54,54,887,5981.775398773221,1029500,-83.7464002778,42.2444525,-83.7248566667,42.2859202778,42.2859202778,42.2444525,-83.7454636111,-83.7295855556,245.118057251,254.58770752,0.01583085539648178,9.469650268999999
55,55,55,896,6630.97217254653,521000,-83.7210652778,42.2443677778,-83.69265,42.2566605556,42.2491011111,42.2560644444,-83.7210652778,-83.69265,259.490905762,244.636138916,-0.022402151199265145,-14.854766846000018
56,56,56,900,8093.409842543194,160400,-83.7650727778,42.2439405556,-83.7390508333,42.247835,42.244125,42.2446125,-83.7390508333,-83.7650727778,262.276611328,276.223327637,0.0172322139711799,13.94671630900001
57,57,57,901,4257.437890070583,181900,-83.7570572222,42.2433733333,-83.7274386111,42.2461322222,42.2451208333,42.2461322222,-83.7570572222,-83.7278919444,275.291595459,251.545913696,-0.055775449285600756,-23.745681762999993
58,58,58,912,3698.675108734444,288700,-83.7510558333,42.2644619444,-83.7334730556,42.2782544444,42.2644619444,42.2782544444,-83.7334730556,-83.7510558333,256.027557373,246.392440796,-0.026050272020229102,-9.635116576999991
59,59,59,915,4953.876879478771,449500,-83.7487141667,42.2568475,-83.7270591667,42.2777930556,42.2568475,42.2777930556,-83.7270591667,-83.7486847222,255.015655518,256.396850586,0.0027881095055179066,1.3811950680000393
60,60,60,916,2796.886631178882,583300,-83.7503275,42.2533402778,-83.72852,42.2698594444,42.2698594444,42.2534325,-83.7502230556,-83.72852,263.174835205,251.832214355,-0.040554786878697714,-11.342620850000031
61,61,61,936,6312.410655100191,116000,-83.7254805556,42.2545236111,-83.7246283333,42.2551047222,42.2547127778,42.2546236111,-83.7254275,-83.7251877778,256.160400391,257.025360107,0.0013702526204015899,0.8649597159999871
62,62,62,937,5700.83084136822,298300,-83.7459583333,42.2566991667,-83.7271080556,42.2753316667,42.2566991667,42.2753316667,-83.7271080556,-83.7459583333,254.625396729,261.319824219,0.011742906063952487,6.69442749000001
63,63,63,941,9975.523544005806,313900,-83.7209802778,42.2449122222,-83.6905011111,42.2556552778,42.2556552778,42.24904,-83.6905011111,-83.7209802778,251.566101074,259.329315186,0.00778226468876126,7.763214111999986
64,64,64,956,14313.59526294253,920200,-83.7210091667,42.2447461111,-83.6819433333,42.2973727778,42.2973727778,42.2490122222,-83.6819433333,-83.7210091667,270.74798584,259.389343262,-0.007935564717172262,-11.358642578000001
65,65,65,960,2765.6120634159656,93900,-83.7434136111,42.243635,-83.7274686111,42.2459852778,42.243635,42.2459852778,-83.7434136111,-83.7277036111,262.060516357,252.009796143,-0.03634199719734311,-10.050720213999995
66,66,66,970,11793.420391094198,1282600,-83.72119,42.2446713889,-83.6816519444,42.297155,42.297155,42.2492575,-83.6816519444,-83.72119,270.617889404,259.880615234,-0.009104465256101375,-10.737274169999978
67,67,67,982,8942.155259069186,215600,-83.7461633333,42.2644152778,-83.7336822222,42.2754708333,42.2644152778,42.2754708333,-83.7336822222,-83.7461633333,255.368087769,260.924804688,0.006214070132833044,5.556716918999996
68,68,68,983,2703.3695592189342,291100,-83.7488888889,42.2571858333,-83.7275430556,42.2748433333,42.2740258333,42.2571858333,-83.7488888889,-83.7275430556,249.18359375,255.221588135,0.022335124048772994,6.03799438499999
69,69,69,986,8722.0029832623,375600,-83.7343361111,42.2439711111,-83.6922883333,42.2495308333,42.2495308333,42.24409,-83.6927844444,-83.7343361111,250.331192017,257.82421875,0.008590950395765221,7.4930267329999936
70,70,70,989,5926.94216380836,386600,-83.7711302778,42.2507777778,-83.7494230556,42.2682619444,42.2508708333,42.2678575,-83.7565397222,-83.7711302778,273.35357666,286.649475098,0.02243303802484499,13.295898437999995
71,71,71,1001,16613.02263548519,2455300,-83.7386877778,42.2466152778,-83.6836161111,42.3177522222,42.2494686111,42.3076927778,-83.7214419444,-83.6836161111,260.599456787,270.332122803,0.0058584568863527114,9.732666015999996
72,72,72,1006,12701.168213864012,1202700,-83.7608011111,42.2522766667,-83.7282713889,42.2641719444,42.2567441667,42.2522766667,-83.7578827778,-83.7282966667,281.557647705,251.549850464,-0.023626079496084897,-30.00779724100002
73,73,73,1009,7865.327812183963,431000,-83.7316841667,42.2965927778,-83.6832497222,42.307485,42.307485,42.2979269444,-83.6832497222,-83.7316841667,271.243743896,248.913070679,-0.028391395439112586,-22.330673217000026
74,74,74,1026,4984.692194439838,75000,-83.7427922222,42.2438219444,-83.7285744444,42.2446522222,42.2446522222,42.2438219444,-83.7285744444,-83.7427922222,253.153808594,261.938232422,0.01762282830306031,8.784423828000001
75,75,75,1034,13122.297040936071,2015700,-83.7441577778,42.2547861111,-83.6778216667,42.3177319444,42.2547861111,42.3090875,-83.7255894444,-83.6778216667,255.932830811,275.872192383,0.01519504133209948,19.939361572000024
76,76,76,1035,7378.287169099745,748500,-83.7247122222,42.2440880556,-83.6817916667,42.2970805556,42.2970805556,42.2464416667,-83.6817916667,-83.7247122222,270.956054688,249.876174927,-0.02857027018744439,-21.079879761
77,77,77,1049,8725.985430909588,1254800,-83.7509725,42.2501666667,-83.7233941667,42.2969677778,42.2501666667,42.2839555556,-83.7255516667,-83.75094,250.970230103,239.438674927,-0.013215201121687399,-11.531555176000012
78,78,78,1064,4943.385363085958,294200,-83.7406730556,42.255835,-83.7239494444,42.2730258333,42.255835,42.2730258333,-83.7239494444,-83.7406730556,260.479736328,265.428741455,0.010011373266769418,4.949005127000021
79,79,79,1067,2386.6785775805647,344800,-83.7392452778,42.2295652778,-83.7348722222,42.2441991667,42.2441991667,42.2295652778,-83.7348722222,-83.7389652778,256.845092773,253.988250732,-0.011969957389633957,-2.8568420409999646
80,80,80,1070,2247.900805667403,131100,-83.7432811111,42.2436986111,-83.7277836111,42.2446038889,42.2436986111,42.2446038889,-83.7432811111,-83.7277836111,261.961334229,252.293579102,-0.04300832365562587,-9.667755126999992
81,81,81,1072,9399.030802121177,375400,-83.7992983333,42.24234,-83.7677461111,42.2726269444,42.2726269444,42.24234,-83.7992983333,-83.7677461111,297.416564941,279.457122803,-0.019107794518111395,-17.959442137999986
82,82,82,1073,13629.677426997372,958500,-83.8014211111,42.2401733333,-83.6770647222,42.3175616667,42.2896955556,42.2852002778,-83.73849,-83.8014211111,237.776535034,282.911132812,0.03311512359308966,45.134597778
83,83,83,1075,7218.525092206967,402400,-83.7388327778,42.2294313889,-83.7195552778,42.2388419444,42.2388419444,42.2294919444,-83.7202683333,-83.7388327778,251.371200562,253.948120117,0.0035698701414544638,2.5769195549999893
84,84,84,1076,1664.581763858206,299200,-83.7391713889,42.2294252778,-83.7274966667,42.2468013889,42.2295355556,42.2468013889,-83.7391713889,-83.7278291667,253.945327759,251.657318115,-0.01374526535777143,-2.288009643999999
85,85,85,1083,4238.107611332443,409100,-83.7650047222,42.2437427778,-83.7277452778,42.2477708333,42.2452991667,42.2443525,-83.7279336111,-83.7650047222,251.548538208,277.114044189,0.060324025447725166,25.56550598100003
86,86,86,1100,2516.829868171661,205800,-83.7248836111,42.2389511111,-83.7196783333,42.2463147222,42.2389511111,42.2463147222,-83.7200316667,-83.7248041667,250.825942993,249.818130493,-0.00400429362962979,-1.0078125
87,87,87,1108,6067.219159046758,299400,-83.7457302778,42.2549044444,-83.7253972222,42.2754680556,42.2549044444,42.2754680556,-83.7253972222,-83.7457302778,255.947128296,262.175079346,0.010264923959219673,6.22795105000003
88,88,88,1110,8876.890026778847,740700,-83.7148541667,42.2448030556,-83.6902911111,42.3056422222,42.2448030556,42.3056422222,-83.71478,-83.7076080556,250.994400024,275.019622803,0.027065008916982308,24.025222779000018
89,89,89,1111,5608.621764866482,606100,-83.7210672222,42.2447075,-83.6925019444,42.3025986111,42.3025744444,42.2490044444,-83.7043613889,-83.7210672222,276.057037354,259.402679443,-0.02969433852782996,-16.654357910999977
90,90,90,1113,6375.713907846069,174000,-83.7708322222,42.2566136111,-83.7570716667,42.2675197222,42.2567308333,42.2675197222,-83.7577558333,-83.7708322222,281.508880615,288.089477539,0.010321354634604398,6.580596923999963
91,91,91,1117,8097.8220026205745,289700,-83.7247147222,42.2306077778,-83.6996172222,42.2451886111,42.2451886111,42.2306077778,-83.7247147222,-83.6996172222,249.502365112,257.750549316,0.010185687558953804,8.248184203999983
92,92,92,1139,7915.644742973331,435300,-83.7319752778,42.2964475,-83.6828555556,42.3081075,42.3081075,42.2980558333,-83.6828555556,-83.7319752778,268.453796387,249.13067627,-0.024411375597392614,-19.323120117000002
93,93,93,1143,2772.989356258663,79800,-83.7395486111,42.2436916667,-83.7273486111,42.2460077778,42.2436916667,42.2460077778,-83.7395486111,-83.7277891667,262.056732178,251.996780396,-0.036278602946859584,-10.059951782000013
94,94,94,1148,8388.31119304578,179300,-83.8018308333,42.2850022222,-83.7961436111,42.2911991667,42.2850027778,42.2911991667,-83.8018308333,-83.7996411111,282.792572021,293.817504883,0.013143220525252504,11.024932862000014
95,95,95,1149,2307.7403578264125,420900,-83.7459722222,42.2567483333,-83.7272766667,42.2754030556,42.2567483333,42.2754030556,-83.7272766667,-83.7459722222,254.356582642,261.294494629,0.030063795161906555,6.937911986999978
96,96,96,1151,1278.1940858005262,191900,-83.7997305556,42.2829619444,-83.7888394444,42.2911441667,42.2911441667,42.2829619444,-83.7997305556,-83.7888394444,293.513031006,291.610900879,-0.014881403804962145,-1.9021301270000208
97,97,97,1153,1526.7612791073404,110800,-83.8015125,42.2825816667,-83.7883472222,42.2851691667,42.2825816667,42.2851233333,-83.7883472222,-83.8015125,292.846710205,282.830596924,-0.06560507502908648,-10.016113281000003
98,98,98,1154,3532.1814619901666,131400,-83.7243133333,42.2384547222,-83.7197116667,42.2450947222,42.2384547222,42.2450947222,-83.7199758333,-83.7243133333,251.546142578,249.62852478,-0.005428990841026336,-1.917617798000009
99,99,99,1160,1846.0106738594875,207500,-83.7278886111,42.250325,-83.7232502778,42.2614180556,42.2608033333,42.250325,-83.7278886111,-83.7255022222,257.383026123,251.195510864,-0.03351849534005662,-6.18751525899998
100,100,100,1168,2283.496901476241,227400,-83.7442544444,42.2643452778,-83.7336691667,42.2842625,42.2643452778,42.2842625,-83.7336691667,-83.7434677778,255.296188354,256.639984131,0.005884816435777194,1.3437957769999969
101,101,101,1175,2370.438427787865,528700,-83.7253680556,42.2545030556,-83.7244586111,42.2554894444,42.2551258333,42.2548172222,-83.7253491667,-83.7250447222,256.16418457,257.016815186,0.003596932369814943,0.852630615999999
102,102,102,1179,17330.967924076278,1618900,-83.8017177778,42.2533736111,-83.7284811111,42.2850269444,42.2848602778,42.2533736111,-83.8017177778,-83.7284811111,282.625427246,251.849197388,-0.017757968578850786,-30.776229858000022
103,103,103,1184,4093.1494096533497,384900,-83.7511919444,42.2644416667,-83.7465805556,42.281505,42.281505,42.2644416667,-83.7499244444,-83.750195,252.255020142,271.573791504,0.04719834193146867,19.31877136199998
104,104,104,1197,12366.276172933038,1902800,-83.7442636111,42.2465316667,-83.6925197222,42.3175383333,42.2494808333,42.3052755556,-83.7210480556,-83.6930286111,260.773773193,276.37890625,0.012619114488254824,15.605133056999989
105,105,105,1198,1792.8378854567625,56700,-83.683195,42.3072166667,-83.6771552778,42.3094388889,42.3077686111,42.3072166667,-83.683195,-83.6771552778,269.791046143,269.791320801,1.5319734271269564e-06,0.000274657999966621
106,106,106,1204,11135.006863849076,911200,-83.75116,42.2522544444,-83.7282208333,42.2791863889,42.2791863889,42.2522544444,-83.7510775,-83.7282208333,246.208511353,251.377593994,0.004642191299180079,5.169082640999989
107,107,107,1212,3867.3193229763488,1118500,-83.744285,42.2349027778,-83.7355427778,42.2978502778,42.2349027778,42.2910563889,-83.7387986111,-83.7394175,254.380355835,247.068954468,-0.018905639340078266,-7.311401367000002
108,108,108,1221,7499.715430711892,579500,-83.7883108333,42.2748513889,-83.7309472222,42.298975,42.2748513889,42.298975,-83.7309472222,-83.7883108333,267.796203613,293.332214355,0.03404950361883863,25.53601074200003
109,109,109,1222,1808.416060874447,115400,-83.7926427778,42.2940194444,-83.7808711111,42.3021675,42.3021675,42.2940194444,-83.7916119444,-83.7808711111,287.31539917,287.587005615,0.0015019024324083165,0.2716064450000317
110,110,110,1243,10903.523962413068,1997900,-83.7247858333,42.2440752778,-83.6769177778,42.3069611111,42.3069611111,42.24634,-83.6769591667,-83.7247569444,269.376647949,249.698135376,-0.01804787579667696,-19.678512573000006
111,111,111,1245,3068.550763361724,163300,-83.7390555556,42.2345036111,-83.7274216667,42.2450855556,42.2345036111,42.2450855556,-83.7390383333,-83.7275413889,257.052001953,251.698196411,-0.01744736881884389,-5.3538055420000035
112,112,112,1261,11433.387763662136,1488800,-83.7444291667,42.2569858333,-83.6771475,42.3178211111,42.2569858333,42.307385,-83.7269894444,-83.6771475,255.461547852,270.351257324,0.01302301855423607,14.889709472000021
113,113,113,1262,3002.8086613725004,166600,-83.7039816667,42.3025713889,-83.6775891667,42.3091861111,42.3091861111,42.3025713889,-83.6775891667,-83.7039816667,276.203643799,275.832061768,-0.001237448255111733,-0.37158203100000264
114,114,114,1263,5678.807779795171,615400,-83.7246405556,42.2440383333,-83.6924402778,42.2953308333,42.2953308333,42.2459991667,-83.7049783333,-83.7246405556,258.953338623,249.500167847,-0.016646423404493647,-9.453170775999979
115,115,115,1292,4888.98433096659,586800,-83.74438,42.2567083333,-83.7269294444,42.2865575,42.2567083333,42.2865575,-83.7269294444,-83.7435177778,255.076004028,245.328079224,-0.01993858748644838,-9.747924804000007
116,116,116,1304,10805.61320392573,1165500,-83.7444413889,42.2694552778,-83.6835255556,42.3176383333,42.2694552778,42.3075194444,-83.7391936111,-83.6835255556,254.203063965,270.593994141,0.015168920748971856,16.390930175999983
117,117,117,1306,11058.762184660163,669000,-83.7790177778,42.2284616667,-83.7270658333,42.2488691667,42.2488691667,42.2284616667,-83.727815,-83.7788383333,250.484588623,271.914215088,0.019377997593201746,21.429626464999984
118,118,118,1310,11106.849129377224,840300,-83.7583794444,42.2530511111,-83.7285011111,42.2779863889,42.2530511111,42.2655616667,-83.7286844444,-83.7568508333,251.803253174,274.217956543,0.020181015112761668,22.414703369000023
119,119,119,1320,3530.8288769344567,187700,-83.7492697222,42.2435069444,-83.7270372222,42.2469847222,42.2436063889,42.2469847222,-83.7492697222,-83.7272222222,269.214569092,250.248886108,-0.05371530950598724,-18.965682983999983
120,120,120,1323,8062.269892716229,175000,-83.7387861111,42.23417,-83.728325,42.2443333333,42.23417,42.2443333333,-83.7386569444,-83.728325,256.198486328,253.084640503,-0.0038622448748067174,-3.1138458249999985
121,121,121,1338,7202.176785895696,532400,-83.7858594444,42.2616283333,-83.7374441667,42.2741741667,42.2727361111,42.2616283333,-83.7858594444,-83.7374441667,296.042236328,253.438842773,-0.05915453093758292,-42.603393555
122,122,122,1339,11568.595215672589,2243400,-83.7462822222,42.2407208333,-83.7233563889,42.298035,42.2440733333,42.2549511111,-83.7395852778,-83.7257586111,262.295257568,255.708877563,-0.005693328316588696,-6.586380005000024
123,123,123,1340,2270.501278115225,328700,-83.7459519444,42.2569836111,-83.7270366667,42.2753622222,42.2569836111,42.2753622222,-83.7270366667,-83.7459519444,255.192138672,261.354492188,0.027141038291463325,6.162353515999996
124,124,124,1360,5473.581790020525,137200,-83.7500161111,42.2702119444,-83.7472552778,42.2793875,42.2702119444,42.2793875,-83.7500161111,-83.7473194444,260.984161377,257.376190186,-0.006591610600206437,-3.607971191000047
125,125,125,1363,3374.5073079039994,802800,-83.7460319444,42.2546197222,-83.724735,42.2870505556,42.2870505556,42.254845,-83.7438252778,-83.7254383333,242.300720215,255.962982178,0.04048701837553436,13.662261962999992
126,126,126,1373,11992.086528613354,124900,-83.7787519444,42.2281494444,-83.7460583333,42.2292133333,42.2281494444,42.2292133333,-83.7787519444,-83.7460583333,272.362030029,257.778961182,-0.012160585728688928,-14.583068846999993
127,127,127,1380,7310.992250772791,565000,-83.7764994444,42.2534444444,-83.7288775,42.27393,42.2541694444,42.27393,-83.7288775,-83.7764994444,251.730758667,284.945098877,0.04543115604457204,33.21434021000002
128,128,128,1383,4459.031823623503,408100,-83.7877308333,42.2423144444,-83.7652102778,42.2856533333,42.2829475,42.2423144444,-83.7876883333,-83.7672508333,292.325408936,279.293945312,-0.029224997242085347,-13.031463623999969
129,129,129,1384,4766.039171322909,340600,-83.7593516667,42.2291011111,-83.7273361111,42.2465805556,42.22914,42.2465805556,-83.7593516667,-83.7277791667,262.793548584,252.038589478,-0.022565879344467656,-10.754959106000001
130,130,130,1402,8494.646731773766,429800,-83.7504477778,42.2464525,-83.7235511111,42.2700736111,42.2700736111,42.2483283333,-83.750255,-83.7235511111,262.933135986,253.662155151,-0.010913916316047427,-9.270980835000017
131,131,131,1405,11398.23652170494,1086900,-83.7247508333,42.2442152778,-83.6820986111,42.2926355556,42.2926355556,42.2456041667,-83.682615,-83.7247491667,272.338653564,249.503051758,-0.020034368992760745,-22.835601806000028
132,132,132,1406,6307.41175146656,562800,-83.7784327778,42.2281105556,-83.7278675,42.2469136111,42.2469136111,42.2281402778,-83.7280052778,-83.7783844444,251.880691528,271.732757568,0.03147434344337491,19.85206604000001
133,133,133,1409,11809.867095828013,589700,-83.7785230556,42.2281166667,-83.7269069444,42.2488469444,42.2488469444,42.2282277778,-83.7277438889,-83.7785230556,250.664581299,272.069122314,0.018124315876941067,21.404541015000035
134,134,134,1410,5973.818692560517,460800,-83.7790038889,42.2281075,-83.7275427778,42.2475086111,42.2281075,42.2459522222,-83.778945,-83.7281697222,272.343017578,252.679779053,-0.032915871836438855,-19.663238524999997
135,135,135,1413,8091.303227370302,559800,-83.72409,42.2439408333,-83.6922436111,42.2773233333,42.2773233333,42.2450861111,-83.6994363889,-83.72409,229.974761963,249.807907104,0.024511755603452805,19.833145141000017
136,136,136,1418,11394.136915160794,1551300,-83.7792194444,42.2204952778,-83.7289169444,42.2442816667,42.2442816667,42.2435977778,-83.7289169444,-83.7391413889,253.229995728,261.996734619,0.007694081220176177,8.766738890999989
137,137,137,1421,1624.0799656899449,215600,-83.7388494444,42.2292402778,-83.7279166667,42.2445269444,42.2292402778,42.2445269444,-83.7384977778,-83.7279166667,253.495849609,252.447540283,-0.00645479019833915,-1.048309326000009
138,138,138,1424,11260.76213871352,419000,-83.7804794444,42.2851280556,-83.7360919444,42.3050819444,42.2852869444,42.3006233333,-83.7799927778,-83.7360919444,281.883453369,255.824523926,-0.023141416982232838,-26.058929442999982
139,139,139,1427,6755.522009048556,1499200,-83.7511527778,42.2566866667,-83.7270361111,42.2796916667,42.2567525,42.2566866667,-83.7270361111,-83.7270991667,254.923370361,254.670288086,-0.00037463022818756046,-0.253082274999997
140,140,140,1429,2583.651634771917,273300,-83.7470936111,42.2551752778,-83.7256886111,42.2760816667,42.2551752778,42.2760816667,-83.7256886111,-83.7470936111,255.990646362,258.527404785,0.009818504985792134,2.5367584229999807
141,141,141,1435,5267.89509260611,702400,-83.7442527778,42.2567602778,-83.7270005556,42.2979511111,42.2567602778,42.2979511111,-83.7270005556,-83.73186,255.056015015,248.539535522,-0.01237018650571134,-6.51647949300002
142,142,142,1453,8588.782665641405,616800,-83.7785419444,42.2282816667,-83.7275583333,42.2470213889,42.2470213889,42.2282816667,-83.7278008333,-83.7785419444,251.469100952,272.096679688,0.02401695214598118,20.627578736000004
143,143,143,1457,8783.43844769039,420900,-83.7786341667,42.2281638889,-83.7302816667,42.2443194444,42.2281638889,42.2443194444,-83.7786341667,-83.7302816667,272.225097656,257.39352417,-0.0168858639120943,-14.831573486000025
144,144,144,1461,5066.440957225819,643700,-83.7442230556,42.2607669444,-83.7298872222,42.2980619444,42.2612958333,42.2980619444,-83.7371533333,-83.7318775,253.177719116,249.181488037,-0.007887652014238878,-3.9962310789999833
145,145,145,1469,3646.828936156284,387800,-83.72147,42.2445247222,-83.7007983333,42.2494458333,42.2494458333,42.2450325,-83.72147,-83.7008119444,260.510131836,249.948364258,-0.028961632304674766,-10.56176757800003
146,146,146,1474,5605.12715322705,85800,-83.7391080556,42.2439488889,-83.7278025,42.2466377778,42.2439488889,42.2466377778,-83.7391080556,-83.7280608333,262.148193359,251.932327271,-0.018225961296748944,-10.215866088000013
147,147,147,1492,11944.159099824916,136500,-83.7786166667,42.2280716667,-83.7461841667,42.2292383333,42.2280716667,42.2292383333,-83.7786166667,-83.7461841667,272.092315674,257.704284668,-0.012046089912951212,-14.388031006000006
148,148,148,1493,2215.003078498385,167600,-83.7389016667,42.2346611111,-83.7275408333,42.2451,42.2346611111,42.2451,-83.7387886111,-83.7275905556,256.916656494,251.939468384,-0.0224704007126719,-4.977188109999986
149,149,149,1496,7357.623252651339,355100,-83.7593663889,42.2286086111,-83.7274641667,42.2449927778,42.2287719444,42.2449927778,-83.7593663889,-83.727515,261.600921631,252.253128052,-0.012704919513238223,-9.347793579000012
150,150,150,1509,11833.25705956384,1521800,-83.7788375,42.2205097222,-83.7297883333,42.2443341667,42.2443341667,42.24427,-83.7297883333,-83.7298627778,255.398925781,255.823104858,0.0003584635025989644,0.4241790769999909
151,151,151,1510,5439.043254646791,218700,-83.7784255556,42.2282236111,-83.7392591667,42.2294341667,42.2294341667,42.2282261111,-83.7392591667,-83.7784255556,253.830780029,271.999511719,0.03340446510118136,18.168731689999987
152,152,152,1511,7172.745742829924,611800,-83.7784483333,42.2281816667,-83.7257,42.2563602778,42.2281816667,42.2563602778,-83.7784483333,-83.72666,272.039489746,255.261489868,-0.023391385085273247,-16.777999878000003
153,153,153,1516,5975.380167875401,291000,-83.7799802778,42.2806069444,-83.7513430556,42.2820313889,42.2817125,42.2806158333,-83.7513430556,-83.7799802778,247.265045166,286.658111572,0.065927056313549,39.393066406
154,154,154,1520,9077.41580883488,254300,-83.7249261111,42.2297652778,-83.7134875,42.2462958333,42.2299394444,42.2462958333,-83.7134875,-83.7248736111,262.182312012,249.864685059,-0.013569542866355295,-12.317626953000001
155,155,155,1522,7848.882599198638,483700,-83.7606791667,42.2434275,-83.7275611111,42.2509083333,42.2509083333,42.2463833333,-83.7569616667,-83.7280219444,273.309875488,251.828674316,-0.02736858572121057,-21.481201172
156,156,156,1528,7605.872853123927,974500,-83.7213127778,42.2447322222,-83.6926852778,42.2843830556,42.2843830556,42.2491969444,-83.7019177778,-83.7213127778,237.365707397,259.93661499,0.029675761630636593,22.570907593000015
157,157,157,1531,3295.819380943094,64800,-83.7492569444,42.2804627778,-83.7470866667,42.2822741667,42.2822741667,42.2807127778,-83.7472519444,-83.7492569444,254.317718506,254.316238403,-4.490849858351168e-06,-0.0014801030000057835
158,158,158,1532,3060.169921219312,440700,-83.7508952778,42.2526808333,-83.7281211111,42.2743386111,42.27408,42.2526808333,-83.7508952778,-83.7281211111,250.070663452,251.862609863,0.005855709860416046,1.7919464109999979
159,159,159,1533,2032.460738212468,211400,-83.7449336111,42.2697008333,-83.7389108333,42.2812458333,42.2697008333,42.2812458333,-83.7389108333,-83.7449336111,255.048736572,259.057891846,0.019725660616518762,4.0091552740000225
160,160,160,1553,5131.040438069961,348400,-83.7495855556,42.2611083333,-83.7299675,42.2778825,42.2611083333,42.277875,-83.7299675,-83.7495855556,255.06211853,253.966064453,-0.0021361244668321043,-1.096054076999991
